timestamp,open,high,low,close,volume,datetime
1741176000000,94136.68,109500.0,21250.0,88335.02,311.40739,2025-03-05 12:00:00
1741190400000,88335.02,116320.0,18141.1,89809.28,584.53865,2025-03-05 16:00:00
1741204800000,89808.15,95160.5,18693.4,90607.38,533.6196,2025-03-05 20:00:00
1741219200000,90606.0,92629.52,18621.2,91592.81,524.08765,2025-03-06 00:00:00
1741233600000,91592.79,92804.49,18657.3,91330.16,510.50648,2025-03-06 04:00:00
1741248000000,91330.15,94045.2,38445.0,91346.12,551.28954,2025-03-06 08:00:00
1741262400000,91350.0,94966.4,18678.8,90832.02,629.33497,2025-03-06 12:00:00
1741276800000,90827.65,91064.83,18729.0,88603.0,630.91696,2025-03-06 16:00:00
1741291200000,88603.0,94966.4,18845.2,89931.89,635.73854,2025-03-06 20:00:00
1741305600000,89931.88,92321.0,18845.2,86944.99,630.85746,2025-03-07 00:00:00
1741320000000,86944.99,95277.2,86684.75,88301.08,578.6365,2025-03-07 04:00:00
1741334400000,88315.66,89624.02,18678.8,88908.89,569.33892,2025-03-07 08:00:00
1741348800000,88913.52,97070.5,18863.0,88428.58,684.79194,2025-03-07 12:00:00
1741363200000,88428.58,94297.8,18667.9,87733.02,702.55736,2025-03-07 16:00:00
1741377600000,87733.02,104542.4,18556.2,86801.75,722.91761,2025-03-07 20:00:00
1741392000000,86801.75,86888.83,85276.51,85963.15,590.30197,2025-03-08 00:00:00
1741406400000,85963.14,87454.12,85741.23,86178.35,468.65683,2025-03-08 04:00:00
1741420800000,86178.34,88016.0,81647.42,85947.6,536.49852,2025-03-08 08:00:00
1741435200000,85947.6,88016.0,79628.08,86365.96,540.37585,2025-03-08 12:00:00
1741449600000,86382.66,87400.29,18556.2,86233.52,545.92774,2025-03-08 16:00:00
1741464000000,86233.53,86568.49,84087.22,86188.56,379.12915,2025-03-08 20:00:00
1741478400000,86188.56,86682.85,18538.1,86115.69,447.33188,2025-03-09 00:00:00
1741492800000,86115.71,86358.89,85235.86,86004.95,392.71687,2025-03-09 04:00:00
1741507200000,86004.93,86081.28,82104.62,85052.95,519.79901,2025-03-09 08:00:00
1741521600000,85052.97,85115.93,18458.8,83090.63,686.64498,2025-03-09 12:00:00
1741536000000,83090.61,84481.1,18438.6,82566.06,774.33889,2025-03-09 16:00:00
1741550400000,82566.61,84152.1,18313.7,80675.3,819.01163,2025-03-09 20:00:00
1741564800000,80675.28,83654.5,18109.7,82029.99,847.09093,2025-03-10 00:00:00
1741579200000,82029.99,82754.92,18070.5,82318.74,660.97398,2025-03-10 04:00:00
1741593600000,82318.78,83725.36,36146.3,83535.99,790.55914,2025-03-10 08:00:00
1741608000000,83535.99,83992.32,36146.3,80093.62,822.6333,2025-03-10 12:00:00
1741622400000,80081.16,81226.6,19803.7,78966.0,850.63449,2025-03-10 16:00:00
1741636800000,78968.0,79879.73,70000.0,78492.46,818.51851,2025-03-10 20:00:00
1741651200000,78492.46,81226.6,68348.21,79512.8,774.94756,2025-03-11 00:00:00
1741665600000,79512.8,80614.9,79303.82,80452.0,676.43288,2025-03-11 04:00:00
1741680000000,80452.0,82028.91,35000.0,81729.92,718.62992,2025-03-11 08:00:00
1741694400000,81729.92,84005.2,17784.4,81281.16,852.11819,2025-03-11 12:00:00
1741708800000,81281.16,83604.58,72819.11,83081.63,905.04891,2025-03-11 16:00:00
1741723200000,83081.64,83306.86,69876.28,82909.41,678.50659,2025-03-11 20:00:00
1741737600000,82909.44,83755.99,79151.6,82130.3,773.73909,2025-03-12 00:00:00
1741752000000,82130.3,82505.84,76167.55,82433.06,675.8581,2025-03-12 04:00:00
1741766400000,82433.09,84152.1,76064.94,82975.09,710.44716,2025-03-12 08:00:00
1741780800000,82975.08,84203.3,70000.0,81626.81,810.52718,2025-03-12 12:00:00
1741795200000,81626.81,84328.1,75418.27,83067.2,901.84779,2025-03-12 16:00:00
1741809600000,82981.47,83899.43,82651.85,83675.28,607.8502,2025-03-12 20:00:00
1741824000000,83669.43,84328.1,82619.54,83582.72,626.93649,2025-03-13 00:00:00
1741838400000,83583.32,83709.03,82861.66,83140.29,597.70396,2025-03-13 04:00:00
1741852800000,83140.04,84573.5,71967.56,82974.5,650.24521,2025-03-13 08:00:00
1741867200000,82974.5,84573.5,17784.4,81034.29,765.69196,2025-03-13 12:00:00
1741881600000,81036.87,84573.5,17784.4,80341.36,869.90701,2025-03-13 16:00:00
1741896000000,80336.12,81469.27,80194.06,81113.37,562.39044,2025-03-13 20:00:00
1741910400000,81113.37,82308.17,80704.37,81862.24,647.61076,2025-03-14 00:00:00
1741924800000,81861.92,85095.8,17589.1,82226.46,507.64183,2025-03-14 04:00:00
1741939200000,82226.45,83338.04,17589.1,83285.63,533.72305,2025-03-14 08:00:00
1741953600000,83285.63,85180.78,17570.7,84710.04,765.19481,2025-03-14 12:00:00
1741968000000,84710.04,85401.4,17546.1,84603.33,758.62432,2025-03-14 16:00:00
1741982400000,84603.33,84603.33,17522.9,83959.82,519.97491,2025-03-14 20:00:00
1741996800000,83959.84,84676.28,83943.04,84461.8,462.42231,2025-03-15 00:00:00
1742011200000,84462.12,84572.76,83771.41,83828.0,317.90492,2025-03-15 04:00:00
1742025600000,83826.34,85457.0,83540.04,84131.0,464.09006,2025-03-15 08:00:00
1742040000000,84106.96,84606.03,83939.64,84344.95,434.55806,2025-03-15 12:00:00
1742054400000,84345.71,85457.0,84103.95,84279.7,378.76197,2025-03-15 16:00:00
1742068800000,84279.68,85457.0,83900.0,84338.43,279.92069,2025-03-15 20:00:00
1742083200000,84338.32,84370.65,83500.0,84340.65,368.29518,2025-03-16 00:00:00
1742097600000,84346.09,85539.9,83612.11,84255.79,269.53286,2025-03-16 04:00:00
1742112000000,84252.78,84330.28,82409.76,82411.85,466.34898,2025-03-16 08:00:00
1742126400000,82411.85,83494.67,82402.93,83325.37,700.60685,2025-03-16 12:00:00
1742140800000,83318.19,84632.14,17522.9,83096.37,724.90577,2025-03-16 16:00:00
1742155200000,83102.32,83414.82,81987.79,82579.75,644.46679,2025-03-16 20:00:00
1742169600000,82579.75,85987.2,17521.0,83680.44,566.24838,2025-03-17 00:00:00
1742184000000,83680.44,83865.05,82643.77,83586.68,502.78838,2025-03-17 04:00:00
1742198400000,83586.67,83779.33,17511.0,83519.21,506.61521,2025-03-17 08:00:00
1742212800000,83522.63,83941.25,17511.0,83525.41,805.29445,2025-03-17 12:00:00
1742227200000,83526.59,84735.42,82309.31,84467.8,695.078,2025-03-17 16:00:00
1742241600000,84460.91,84499.32,83798.8,84011.01,415.76271,2025-03-17 20:00:00
1742256000000,84010.02,86115.3,17498.8,83141.58,601.41308,2025-03-18 00:00:00
1742270400000,83142.88,86115.3,74638.02,83161.89,538.04638,2025-03-18 04:00:00
1742284800000,83161.89,86427.49,82304.68,82620.09,588.52847,2025-03-18 08:00:00
1742299200000,82623.22,82781.38,74638.02,81561.44,798.67636,2025-03-18 12:00:00
1742313600000,81553.06,83579.8,17498.8,82299.01,852.2883,2025-03-18 16:00:00
1742328000000,82299.01,82812.0,78577.59,82729.48,493.89217,2025-03-18 20:00:00
1742342400000,82715.04,83234.71,82564.21,83037.81,521.42699,2025-03-19 00:00:00
1742356800000,83041.26,86117.16,17440.0,83164.55,445.04953,2025-03-19 04:00:00
1742371200000,83165.22,84049.11,82800.49,83877.76,632.87899,2025-03-19 08:00:00
1742385600000,83909.57,84874.74,17440.0,84699.63,615.74593,2025-03-19 12:00:00
1742400000000,84699.82,85916.87,80159.2,85190.52,761.4035,2025-03-19 16:00:00
1742414400000,85190.52,87056.51,85172.02,86820.33,654.08636,2025-03-19 20:00:00
1742428800000,86827.09,87616.4,85432.72,85890.03,583.79119,2025-03-20 00:00:00
1742443200000,85891.02,86229.31,83667.26,85878.95,442.30239,2025-03-20 04:00:00
1742457600000,85784.85,86300.0,82166.77,85448.63,502.66756,2025-03-20 08:00:00
1742472000000,85449.87,86480.8,17440.0,84673.04,704.02228,2025-03-20 12:00:00
1742486400000,84673.04,84900.0,17425.2,84132.66,779.23678,2025-03-20 16:00:00
1742500800000,84132.66,84892.27,17425.2,84223.38,464.79689,2025-03-20 20:00:00
1742515200000,84223.39,84850.02,84116.0,84451.96,476.69796,2025-03-21 00:00:00
1742529600000,84451.97,84921.6,83733.63,83939.62,507.31188,2025-03-21 04:00:00
1742544000000,83939.63,84812.78,79758.53,84053.71,551.31435,2025-03-21 08:00:00
1742558400000,84053.71,84476.56,41094.3,83586.93,743.84752,2025-03-21 12:00:00
